File,Cross-Entropy,Overall,Overall Binary
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/ChildNode.java,46.108436584472656,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/CloseEvent.java,53.55419158935547,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/CSSConditionRule.java,46.212501525878906,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/GainNode.java,46.03804016113281,"{0.980362,0.0183597,0.000943958,0.000334124}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/GamepadEvent.java,46.25922393798828,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLAllCollection.java,46.89980697631836,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLBaseElement.java,46.055572509765625,"{0.978809,0.021191,1.89057e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLBodyElement.java,10.717389702796936,"{0.106415,0.893578,7.31166e-06,1e-20}",True
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLDTElement.java,46.20093536376953,"{0.978809,0.021191,1.89057e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLFrameElement.java,5.594385579228401,"{1.53764e-05,0.932514,1.98499e-05,0.0674503}",True
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLIFrameElement.java,3.6520874765184193,"{0.0,0.0,0.13161,0.868389}",True
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLLegendElement.java,47.020851135253906,"{0.967919,0.0320814,6.68577e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLMapElement.java,46.6658935546875,"{0.967919,0.0320814,6.68577e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLNextIdElement.java,45.969818115234375,"{0.958454,0.0415457,3.55536e-08,1e-20}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/HTMLOListElement.java,48.309730529785156,"{0.888751,0.111249,1.00282e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLUListElement.java,47.09784698486328,"{4e-20,0.995325,0.00467461,4.27428e-10}",True
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/HTMLUnknownElement.java,45.42815017700195,"{0.984911,0.0150895,1.29179e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/intl/CollatorOptions.java,52.26142501831055,"{1.0,1.71768e-07,8.27e-18,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/intl/ResolvedCollatorOptions.java,49.11143493652344,"{0.994958,0.00504182,1.47754e-12,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/intl/ResolvedNumberFormatOptions.java,54.716163635253906,"{0.986171,0.0138287,9.98904e-12,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/KeyAlgorithm.java,46.272865295410156,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/KeyAlgorithm.java,47.56085968017578,"{0.96967,0.0303301,1.42078e-08,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MediaSource.java,56.01479721069336,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MimeTypeArray.java,53.8404655456543,"{0.978809,0.021191,1.89057e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MouseEvent.java,63.039337158203125,"{0.986966,0.0130335,3.7896e-15,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MouseEventInit.java,51.02312469482422,"{0.988667,0.0113334,2.46646e-11,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MSApp.java,29.323936462402344,"{0.99356,0.00643998,1.91094e-12,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MSBaseReader.java,9.934129357337952,"{0.814165,0.185835,1.25247e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSFileSaver.java,52.42888641357422,"{0.950442,0.0495582,2.2555e-07,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSInputMethodContext.java,21.765213012695312,"{0.941396,0.0586041,9.55033e-11,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSManipulationEvent.java,59.928062438964844,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MSMediaKeySession.java,50.7911262512207,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSStreamReader.java,8.82229745388031,"{0.988667,0.0113334,2.46646e-11,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/MSWebViewSettings.java,46.932132720947266,"{0.978809,0.021191,1.89057e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/MutationRecord.java,53.491519927978516,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/NavigatorOnLine.java,47.11939239501953,"{0.9788,0.0212003,9.94779e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/NodeList.java,47.93581008911133,"{0.995794,0.00420588,6.4084e-16,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/NodeSelector.java,48.987789154052734,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/OES_standard_derivatives.java,48.18541717529297,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/PointerEvent.java,65.51408386230469,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/Selection.java,69.92225646972656,"{0.930096,0.0699042,1.92093e-13,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGAnimatedBoolean.java,48.143394470214844,"{0.998245,0.00175512,0.0,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGAnimatedString.java,47.89407730102539,"{0.978809,0.021191,1.89057e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/SVGElementInstance.java,54.359710693359375,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGFEColorMatrixElement.java,67.75202178955078,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGFEFuncBElement.java,46.65855407714844,"{0.99052,0.00947958,1.13886e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGFEMergeElement.java,62.439109802246094,"{0.771182,0.228818,4.19827e-11,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGMaskElement.java,66.66166687011719,"{0.988667,0.0113334,2.46646e-11,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/SVGPathSegMovetoRel.java,47.15702438354492,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGStringList.java,55.718284606933594,"{0.965083,0.0349167,2.01465e-14,7.4247e-16}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGSVGElement.java,3.361965616544088,"{7.87246e-07,0.999999,4.05606e-08,0.0}",True
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/SVGTextPathElement.java,68.52812194824219,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/TextEvent.java,58.074745178222656,"{0.98976,0.0102397,1.642e-11,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/WebGLObject.java,46.11341857910156,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/WebGLTexture.java,44.759246826171875,"{0.982984,0.0170157,1.12775e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/WindowSessionStorage.java,46.13372802734375,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/XPathEvaluator.java,55.92166519165039,"{0.967919,0.0320814,6.68577e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/js/Float64Array.java,14.806764543056488,"{0.784686,0.215314,0.0,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/js/PropertyDescriptorMap.java,47.44102096557617,"{0.997367,0.0026326,2.961e-17,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/js/String.java,17.58416946729024,"{0.977677,0.0223232,1.81181e-08,1.5e-19}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/js/Uint8Array.java,13.150706470012665,"{0.978809,0.021191,1.89057e-09,0.0}",False
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/jsweet/util/Lang.java,23.479925235112507,"{0.00882751,0.99115,2.23127e-05,1e-20}",True
dataset/jsweet/sourcefiles/candy-generator/src/main/java/org/jsweet/input/typescriptdef/parser/GenParser.java,55.36623001098633,"{0.819319,0.180645,3.63084e-05,4.06596e-14}",False
dataset/jsweet/sourcefiles/candy-generator/src/main/java/org/jsweet/input/typescriptdef/visitor/TypeReferenceExpander.java,24.648900866508484,"{7.48278e-12,0.254377,0.745623,7.82124e-08}",True
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/extension/RemoveJavaDependenciesAdapter.java,4.135263315061244,"{0.0,5.38807e-09,0.0188836,0.981116}",True
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/GlobalBeforeTranslationScanner.java,20.731328785419464,"{0.0,0.0,0.984742,0.0152579}",True
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/JSweetTranspiler.java,3.725946068763733,"{0.0,5.96013e-08,0.116192,0.883808}",True
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/model/support/CompilationUnitElementSupport.java,56.212486267089844,"{0.967919,0.0320814,6.68577e-09,0.0}",False
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/ModuleImportDescriptor.java,53.11418151855469,"{0.990516,0.00948377,5.99246e-11,0.0}",False
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/util/ErrorCountTranspilationHandler.java,69.66484832763672,"{0.990516,0.00948377,5.99246e-11,0.0}",False
dataset/junit4/sourcefiles/src/main/java/junit/extensions/RepeatedTest.java,64.19468688964844,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/junit/extensions/TestDecorator.java,56.0842170715332,"{0.98976,0.0102397,1.642e-11,0.0}",False
dataset/junit4/sourcefiles/src/main/java/junit/framework/Assert.java,8.521751562754313,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/junit4/sourcefiles/src/main/java/junit/framework/AssertionFailedError.java,48.10508728027344,"{1.0,2.69749e-14,0.0,0.0}",False
dataset/junit4/sourcefiles/src/main/java/junit/framework/ComparisonCompactor.java,27.89919626712799,"{0.0513299,0.948668,1.66176e-06,6e-20}",True
dataset/junit4/sourcefiles/src/main/java/junit/framework/JUnit4TestAdapter.java,26.838289737701416,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/junit/framework/JUnit4TestCaseFacade.java,52.93840026855469,"{0.979707,0.0202933,3.12146e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/junit/framework/TestCase.java,4.05869072675705,"{0.994958,0.00504182,1.47754e-12,0.0}",False
dataset/junit4/sourcefiles/src/main/java/junit/framework/TestResult.java,38.00124990940094,"{0.967919,0.0320814,6.68577e-09,0.0}",False
dataset/junit4/sourcefiles/src/main/java/junit/textui/TestRunner.java,18.48635260264079,"{0.999999,7.99459e-07,0.0,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/Assume.java,14.156972885131836,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/ComparisonFailure.java,37.28238105773926,"{0.439977,0.560021,1.7413e-06,0.0}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/categories/Categories.java,12.525754261016846,"{8.36774e-11,0.929813,0.0701866,2.77757e-12}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/categories/CategoryFilterFactory.java,70.51982116699219,"{0.967919,0.0320814,6.68577e-09,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/categories/CategoryValidator.java,12.838595390319824,"{0.979707,0.0202933,3.12146e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/max/CouldNotReadCoreException.java,45.358699798583984,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/max/MaxCore.java,3.7924017906188965,"{0.0721647,0.927832,3.72261e-06,0.0}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/max/MaxHistory.java,15.391927123069763,"{0.812592,0.187408,2.11045e-08,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/results/PrintableResult.java,70.52754211425781,"{0.99052,0.00947958,1.13886e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/results/ResultMatchers.java,9.088918685913086,"{0.992541,0.00745936,8.36718e-12,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/runners/Enclosed.java,62.83937072753906,"{0.962865,0.0371344,9.40623e-07,4.1813e-16}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/internal/AllMembersSupplier.java,16.473663449287415,"{0.000146546,0.997944,0.00190921,5.54126e-14}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/internal/BooleanSupplier.java,54.864501953125,"{0.977677,0.0223232,1.81181e-08,1.5e-19}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/ParameterSignature.java,17.53278684616089,"{0.875669,0.124331,2.52926e-12,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/suppliers/TestedOnSupplier.java,65.81373596191406,"{0.990092,0.00990813,3.63122e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/Theories.java,10.217719793319702,"{1.991e-05,0.0994961,0.900481,2.80133e-06}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/ArrayComparisonFailure.java,68.6112060546875,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/AssumptionViolatedException.java,17.252790451049805,"{1.0,2.19266e-07,0.0,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/AnnotatedBuilder.java,10.856508255004883,"{0.988667,0.0113334,2.46646e-11,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/IgnoredBuilder.java,50.23335647583008,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/IgnoredClassRunner.java,53.94380569458008,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/JUnit3Builder.java,57.57433319091797,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/JUnit4Builder.java,48.825416564941406,"{0.988667,0.0113334,2.46646e-11,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/SuiteMethodBuilder.java,57.759788513183594,"{1.0,1.68746e-09,0.0,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/Classes.java,46.7043342590332,"{0.000172097,0.999828,8.33689e-08,3.49408e-14}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/ExactComparisonCriteria.java,48.06039810180664,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/MethodSorter.java,11.638822555541992,"{0.911176,0.0888221,2.33299e-06,1.229e-17}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/InitializationError.java,50.93930435180664,"{0.999896,0.000103873,0.0,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/JUnit38ClassRunner.java,8.70256511370341,"{0.0226191,0.97737,1.09094e-05,0.0}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/MethodRoadie.java,23.536962032318115,"{0.157794,0.842188,1.8479e-05,1.21e-18}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/model/MultipleFailureException.java,46.847023010253906,"{0.994958,0.00504182,1.47754e-12,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/statements/ExpectException.java,71.44725799560547,"{0.935888,0.0641119,6.7219e-09,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/statements/Fail.java,46.78517150878906,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/statements/InvokeMethod.java,50.552001953125,"{0.967919,0.0320814,6.68577e-09,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/statements/RunAfters.java,71.37561798095703,"{0.897545,0.102455,2.52756e-09,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/TestClass.java,35.106613636016846,"{0.911815,0.0881854,7.19003e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/TestMethod.java,26.12492561340332,"{0.998277,0.00172309,2.71389e-13,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/TextListener.java,30.6027352809906,"{0.994958,0.00504182,1.47754e-12,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/ExternalResource.java,53.558982849121094,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/Stopwatch.java,9.694818496704102,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/TemporaryFolder.java,27.995483875274658,"{0.528004,0.471994,2.85194e-06,2e-20}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/TestName.java,46.658599853515625,"{0.93662,0.0633799,7.22746e-08,2e-20}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/TestWatcher.java,25.870856642723083,"{0.856512,0.143488,1.12074e-14,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/Description.java,25.14807979265849,"{0.989259,0.0107414,6.3263e-11,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/FilterFactories.java,29.368207931518555,"{0.785156,0.214844,1.75105e-08,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/FilterFactoryParams.java,47.02629089355469,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/JUnitCore.java,27.44975244998932,"{0.978809,0.021191,1.89057e-09,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/manipulation/Filter.java,19.203960418701172,"{0.191239,0.808751,9.92388e-06,9e-20}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/manipulation/Sorter.java,62.34856414794922,"{0.97476,0.02524,1.90946e-08,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/notification/RunListener.java,68.93775939941406,"{0.997895,0.00210509,3.344e-17,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/notification/RunNotifier.java,6.581114649772644,"{0.00133611,0.890109,0.0788705,0.0296839}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/notification/StoppedByUserException.java,44.19099044799805,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/notification/SynchronizedRunListener.java,14.497171401977539,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/Runner.java,47.72257995605469,"{0.967919,0.0320814,6.68577e-09,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java,13.09530267715454,"{0.603184,0.396816,2.72584e-07,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/model/FrameworkField.java,73.29676055908203,"{0.983715,0.0162848,3.53805e-10,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/model/RunnerBuilder.java,25.511850357055664,"{0.992406,0.00759391,6.77744e-11,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/model/TestTimedOutException.java,52.77397155761719,"{0.999521,0.000479311,0.0,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParameters.java,18.67451039950053,"{0.0114379,0.91303,0.075532,1.20478e-07}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParametersFactory.java,50.757328033447266,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/parameterized/TestWithParameters.java,22.768047332763672,"{0.970269,0.0297314,2.20163e-09,0.0}",False
dataset/junit4/sourcefiles/src/main/java/org/junit/validator/AnnotationsValidator.java,36.782034277915955,"{0.00331022,0.987217,0.00947288,7.43778e-14}",True
dataset/junit4/sourcefiles/src/main/java/org/junit/validator/AnnotationValidator.java,58.3336181640625,"{1.0,7e-20,0.0,0.0}",False
